6.0011,1.2556734,15.4891751
6.029,1.26713649,15.5599627
6.0571,1.27875644,15.6313883
6.0856,1.29053459,15.7034512
6.1143,1.30247717,15.7761804
6.1433,1.31458559,15.8495751
6.1725,1.32686276,15.9236435
6.202,1.3393103,15.9983857
6.2319,1.35193465,16.0738306
6.262,1.36473753,16.1499784
6.2924,1.37772033,16.2268272
6.3231,1.39089017,16.3044087
6.3541,1.40424869,16.3827221
6.3854,1.4177979,16.4617684
6.417,1.43154495,16.5415781
6.4489,1.44549158,16.6221503
6.4811,1.45964201,16.7034979
6.5137,1.47399823,16.7856207
6.5466,1.48856797,16.8685511
6.5798,1.50335371,16.9522911
6.6134,1.51835723,17.0368384
6.6473,1.53358736,17.1222304
6.6816,1.54904619,17.2084657
6.7162,1.56473653,17.2955471
6.7512,1.58066728,17.3835107
6.7865,1.59684068,17.4723551
6.8223,1.61326186,17.5620948
6.8583,1.62993423,17.6527341
6.8948,1.64686666,17.744307
6.9317,1.66406235,17.8368159
6.969,1.68152488,17.9302651
7.0066,1.69926379,18.0246904
7.0447,1.71728319,18.1200979
7.0832,1.73558615,18.2164878
7.1221,1.7541836,18.3139017
7.1615,1.77307952,18.4123434
7.2013,1.79227718,18.5118131
7.2415,1.81178861,18.6123558
7.2822,1.83161804,18.7139755
7.3233,1.85177202,18.8166875
7.3649,1.8722553,18.9204977
7.407,1.89308002,19.0254488
7.4496,1.91425114,19.1315463
7.4926,1.93577406,19.2387975
7.5362,1.95766134,19.3472451
7.5803,1.97991902,19.456898
7.6249,2.00255162,19.5677577
7.67,2.02557451,19.6798779
7.7156,2.04899287,19.7932617
7.7618,2.0728164,19.9079334
7.8086,2.09705005,20.023894
7.8559,2.12171107,20.1412026
7.9038,2.14680513,20.2598618
7.9523,2.17233919,20.37988
8.0014,2.19833025,20.501312
8.0511,2.22478643,20.6241696
8.1014,2.25171387,20.7484552
8.1524,2.27913226,20.8742326
8.204,2.30704893,21.0015075
8.2562,2.33547258,21.1302915
8.3091,2.36442272,21.260644
8.3628,2.39390846,21.3925761
8.4171,2.42394291,21.526116
8.4721,2.45453591,21.6612765
8.5278,2.48570925,21.7981219
8.5843,2.51747278,21.9366626
8.6415,2.54983783,22.0769145
8.6995,2.58282787,22.2189452
8.7583,2.61645429,22.3627682
8.8179,2.65072907,22.5083988
8.8783,2.68567749,22.6559075
8.9395,2.721313,22.8053128
9.0016,2.75765291,22.9566483
9.0645,2.79471155,23.1099341
9.1284,2.83251647,23.265243
9.1931,2.87108359,23.4225984
9.2588,2.91042718,23.5820153
9.3254,2.95057918,23.7435791
9.393,2.99155596,23.9073098
9.4615,3.03337415,24.0732276
9.5311,3.0760679,24.2414199
9.6017,3.11965558,24.4119096
9.6733,3.16416211,24.5847439
9.7461,3.20960749,24.7599484
9.8199,3.25602921,24.9376146
9.8949,3.30344914,25.1177709
9.971,3.35188895,25.3004436
10.048,3.40139123,25.4857353
10.127,3.45197966,25.673675
10.207,3.5036788,25.8642927
10.288,3.55653451,26.0576946
10.37,3.61057399,26.2539151
10.453,3.66583263,26.453016
10.538,3.72233857,26.6550304
10.625,3.78014398,26.8600741
10.713,3.83928093,27.0681879
10.802,3.89978197,27.2794116
10.893,3.96170418,27.4938676
10.985,4.02508315,27.7115994
11.079,4.08995611,27.9326532
11.174,4.15638591,28.157159
11.272,4.22441355,28.3851681
11.37,4.29407959,28.6167272
11.471,4.36545461,28.8519787
11.573,4.43858486,29.0909793
11.678,4.51352628,29.3338136
11.784,4.59032782,29.5805393
11.892,4.66907055,29.8313124
12.002,4.74980837,30.0861962
12.114,4.83259601,30.3452525
12.229,4.9175245,30.6086514
12.345,5.00465498,30.8764631
12.464,5.09405007,31.1487581
12.585,5.18581076,31.4257174
12.708,5.28000646,31.7074189
12.834,5.37672201,31.9939813
12.962,5.47603216,32.2854867
13.093,5.57805364,32.5821332
13.227,5.68287089,32.8840163
13.363,5.79056711,33.1912217
13.502,5.90127776,33.5039757
13.645,6.0150937,33.822369
13.79,6.13211713,34.1465169
13.938,6.25249368,34.4766454
14.089,6.37633308,34.8128711
14.244,6.50376589,35.1553586
14.403,6.63490775,35.5042223
14.564,6.76993587,35.8597296
14.73,6.90897913,36.2220078
14.899,7.05217593,36.5911991
15.072,7.19972374,36.9675855
15.25,7.35177346,37.3513157
15.431,7.50848176,37.7425418
15.617,7.67007378,38.1415724
15.808,7.83672723,38.548583
16.003,8.00861897,38.9637336
16.203,8.18600945,39.3873706
16.408,8.36910116,39.819683
16.618,8.55812791,40.260918
16.834,8.75330879,40.7112717
17.056,8.95495579,41.1711357
17.283,9.16331269,41.6407236
17.517,9.37863623,42.1202612
17.757,9.60128193,42.6101724
18.003,9.83153543,43.1107025
18.257,10.0696951,43.6221048
18.518,10.3161696,44.1448446
18.786,10.5712929,44.6792009
19.062,10.8354468,45.2255291
19.347,11.1089956,45.7841224
19.64,11.3924373,46.355519
19.942,11.6861781,46.9400388
20.254,11.990648,47.5380226
20.575,12.3064153,48.1500513
20.907,12.6339603,48.7764988
