1.5196,1.45366998,0.153523861
1.5395,1.44811252,0.158722482
1.5598,1.44240002,0.164154851
1.5788,1.437068,0.169307453
1.5983,1.43159994,0.174674781
1.6183,1.42599194,0.180268121
1.6387,1.42024013,0.186099413
1.6597,1.41434052,0.192181425
1.6791,1.40890127,0.197880717
1.6989,1.40333614,0.20380456
1.7191,1.39764237,0.209963895
1.7399,1.39181694,0.216370607
1.7588,1.38652589,0.222283254
1.7781,1.38112662,0.228410387
1.7978,1.37561731,0.234761632
1.818,1.36999584,0.241347507
1.8386,1.36426067,0.248178549
1.8597,1.35840991,0.255266355
1.8786,1.35319451,0.261688152
1.8978,1.34788849,0.268324089
1.9175,1.34249095,0.275183046
1.9376,1.33700119,0.282274212
1.958,1.33141861,0.289607227
1.979,1.32574255,0.297192481
1.9973,1.32080272,0.303902916
2.019,1.31495263,0.311984799
2.0381,1.30986349,0.319137758
2.0575,1.3047057,0.326506699
2.0773,1.29947951,0.334099616
2.0975,1.29418537,0.34192473
2.118,1.28882392,0.349990562
2.139,1.28339596,0.358306008
2.1568,1.27882271,0.365432627
2.1785,1.27327584,0.374229448
2.197,1.26860528,0.381770889
2.2196,1.26294439,0.391082084
2.2387,1.25818151,0.399066324
2.2582,1.25337849,0.407261929
2.2781,1.24853699,0.415674943
2.2983,1.24365847,0.424312187
2.3188,1.23874491,0.433180095
2.3398,1.23379809,0.442285878
2.3568,1.22981822,0.449746362
2.3784,1.22481749,0.459297608
2.396,1.22079757,0.467124057
2.4183,1.21575108,0.477144718
2.4365,1.21169823,0.485356533
2.4596,1.20661552,0.495871336
2.4784,1.20253802,0.5044884
2.4975,1.19845241,0.513292347
2.5169,1.19436076,0.522287077
2.5366,1.19026504,0.531476982
2.5567,1.18616758,0.540865848
2.577,1.18207039,0.55045859
2.5976,1.17797596,0.560259224
2.6186,1.1738868,0.57027205
2.64,1.1698056,0.580501185
2.6562,1.16675129,0.588318268
2.6782,1.16269037,0.598937057
2.6949,1.15965464,0.607051157
2.7175,1.15562265,0.618073615
2.7347,1.15261216,0.626495373
2.7579,1.14861858,0.637934837
2.7756,1.14564051,0.646674546
2.7996,1.14169511,0.658544924
2.8179,1.13875696,0.667613044
2.8364,1.13583832,0.676825069
2.8551,1.13294062,0.686182996
2.8741,1.13006535,0.695688665
2.8998,1.12626906,0.708596368
2.9194,1.12345193,0.718454511
2.9393,1.12066222,0.728467082
2.9594,1.11790141,0.738636247
2.9798,1.11517122,0.74896332
2.9936,1.11336887,0.755936777
3.0145,1.11069298,0.766532115
3.0357,1.10805176,0.777291041
3.0571,1.10544676,0.788215612
3.0789,1.10287948,0.79930802
3.0936,1.10118961,0.806797594
3.1159,1.09868868,0.818174227
3.1386,1.09622957,0.829724344
3.1538,1.09461418,0.837521698
3.177,1.09222806,0.849366222
3.1927,1.09066278,0.857361594
3.2164,1.08835397,0.869505883
3.2325,1.08684154,0.877703477
3.2569,1.0846139,0.890155089
3.2733,1.08315698,0.898559416
3.2983,1.08101468,0.911323929
3.3152,1.07961586,0.919939713
3.3322,1.07824091,0.928641972
3.3581,1.07622441,0.941857413
3.3756,1.07491119,0.950777408
3.3933,1.07362325,0.959786602
3.4111,1.07236112,0.968884786
3.4383,1.07051691,0.982702561
3.4566,1.06932063,0.992029545
3.4751,1.06815146,1.00144869
3.4939,1.06700966,1.01096173
3.5128,1.06589554,1.02056999
3.532,1.06480957,1.03027361
3.5513,1.06375204,1.04007411
3.5709,1.06272321,1.04997318
3.5907,1.06172356,1.05997074
3.6107,1.0607533,1.07006908
3.6309,1.05981287,1.08026829
3.6513,1.05890255,1.09057006
3.672,1.05802259,1.10097645
3.693,1.05717344,1.11148734
3.7141,1.05635528,1.12210559
3.7355,1.05556856,1.13283107
3.7572,1.05481353,1.14366583
3.7791,1.05409046,1.15461211
3.7901,1.05374108,1.16012651
3.8124,1.05306661,1.17124186
3.835,1.05242497,1.18247127
3.8578,1.0518164,1.19381772
3.8693,1.05152467,1.19953441
3.8926,1.05096634,1.21105872
3.9161,1.05044195,1.222703
3.9399,1.04995176,1.23447062
3.9519,1.04971962,1.24040027
3.9762,1.04928138,1.25235527
3.9884,1.0490754,1.25837968
4.0131,1.04868986,1.27052669
4.0381,1.04833991,1.28280356
4.0507,1.04817837,1.28899201
4.0762,1.04788243,1.30146874
4.089,1.0477481,1.30775837
4.115,1.04750698,1.32044036
4.1281,1.04740029,1.32683388
4.1546,1.04721487,1.33972633
4.1679,1.04713624,1.34622662
4.1949,1.04700741,1.35933514
4.2085,1.04695731,1.36594491
4.236,1.04688602,1.37927548
4.2499,1.04686494,1.38599801
4.278,1.04685219,1.39955776
4.2921,1.04686064,1.4063952
4.3064,1.04687906,1.41327275
4.3352,1.04694602,1.42714653
4.3498,1.04699471,1.43414432
4.3791,1.0471228,1.44826225
4.394,1.04720235,1.45538414
4.4089,1.04729233,1.46254806
4.4391,1.04750385,1.47700307
4.4544,1.04762555,1.48429606
4.4697,1.04775799,1.49163288
4.4852,1.04790121,1.49901309
4.5165,1.04822046,1.51391029
4.5323,1.0483966,1.52142641
4.5482,1.04858392,1.52898957
4.5642,1.04878247,1.53659952
4.5965,1.04921364,1.55196066
4.6129,1.04944647,1.55971395
4.6294,1.04969093,1.56751602
4.646,1.04994708,1.57536643
4.6795,1.05049504,1.59121929
4.6965,1.050787,1.59922087
4.7136,1.05109116,1.6072752
4.7308,1.0514076,1.61538167
4.7481,1.05173644,1.62354077
4.7655,1.05207777,1.63175227
4.7831,1.05243178,1.64001869
4.8187,1.05317823,1.65671502
4.8367,1.05357099,1.66514721
4.8548,1.05397694,1.67363597
4.873,1.05439617,1.68218088
4.8914,1.05482894,1.69078466
4.91,1.05527534,1.69944706
4.9286,1.05573554,1.70816861
4.9474,1.05620964,1.71694926
4.9664,1.05669792,1.72579152
4.9855,1.05720049,1.73469536
5.0047,1.05771747,1.7436602
5.0241,1.05824915,1.75268909
5.0437,1.05879567,1.76178181
5.0634,1.05935714,1.7709378
5.0832,1.05993391,1.78016047
5.1033,1.06052608,1.78944906
5.1234,1.06113389,1.79880481
5.1438,1.06175746,1.80822716
5.1643,1.06239717,1.81771933
5.1849,1.06305316,1.82728112
5.2057,1.06372557,1.83691215
5.2267,1.06441483,1.84661583
5.2479,1.06512109,1.85639177
5.2692,1.06584449,1.86623959
5.2907,1.06658549,1.8761629
5.3124,1.06734426,1.88616129
5.3343,1.06812098,1.8962346
5.3563,1.06891613,1.90638639
5.3785,1.06972989,1.9166163
5.4009,1.07056257,1.92692539
5.4235,1.07141435,1.93731348
5.4463,1.07228578,1.94778434
5.4693,1.07317707,1.95833759
5.4925,1.07408843,1.96897305
5.5159,1.07502043,1.97969448
5.5394,1.07597332,1.99050189
5.5632,1.07694733,2.00139491
5.5872,1.07794308,2.01237748
5.6114,1.07896083,2.02344961
5.6358,1.080001,2.03461255
5.6604,1.08106383,2.04586596
5.6852,1.08215,2.05721394
5.7103,1.08325984,2.06865668
5.7355,1.08439361,2.08019366
5.761,1.08555209,2.09182953
5.7867,1.08673559,2.10356413
5.8127,1.08794443,2.11539728
5.8389,1.08917941,2.12733329
5.8653,1.09044093,2.13937253
5.8919,1.09172946,2.15151608
5.9188,1.0930454,2.16376415
5.946,1.09438963,2.17612119
5.9734,1.09576258,2.18858743
6.0011,1.09716463,2.20116269
6.029,1.09859678,2.21385216
6.0571,1.10005946,2.22665551
